file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,Levenshtein distance,area
completions_claude/completion_L_t0.7_87.v,claude,L,0.7,87.0,0,0,,
completions_claude/completion_L_t0.7_88.v,claude,L,0.7,88.0,1,1,333.0,329.416704
completions_claude/completion_L_t0.7_89.v,claude,L,0.7,89.0,1,1,311.0,
completions_claude/completion_L_t0.7_90.v,claude,L,0.7,90.0,1,1,303.0,
completions_claude/completion_L_t0.7_91.v,claude,L,0.7,91.0,1,1,315.0,799.014898
completions_claude/completion_L_t0.7_92.v,claude,L,0.7,92.0,1,1,311.0,
completions_claude/completion_L_t0.7_93.v,claude,L,0.7,93.0,1,1,353.0,10.371072
completions_claude/completion_L_t0.7_94.v,claude,L,0.7,94.0,1,1,500.0,1263.009806
completions_claude/completion_L_t0.7_95.v,claude,L,0.7,95.0,1,1,321.0,47.431681
completions_claude/completion_L_t0.7_96.v,claude,L,0.7,96.0,1,1,1094.0,23.789568
completions_claude/completion_L_t0.7_97.v,claude,L,0.7,97.0,1,1,1091.0,72.155136
completions_claude/completion_L_t0.7_98.v,claude,L,0.7,98.0,0,0,,
completions_claude/completion_L_t0.7_99.v,claude,L,0.7,99.0,1,1,337.0,
completions_claude/completion_L_t1.0_0.v,claude,L,1.0,0.0,1,1,321.0,4.767744
completions_claude/completion_L_t1.0_1.v,claude,L,1.0,1.0,1,1,309.0,
completions_claude/completion_L_t1.0_2.v,claude,L,1.0,2.0,1,1,325.0,
completions_claude/completion_L_t1.0_3.v,claude,L,1.0,3.0,1,1,331.0,322.142209
completions_claude/completion_L_t1.0_4.v,claude,L,1.0,4.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_5.v,claude,L,1.0,5.0,0,0,,
completions_claude/completion_L_t1.0_6.v,claude,L,1.0,6.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_7.v,claude,L,1.0,7.0,1,1,315.0,
completions_claude/completion_L_t1.0_8.v,claude,L,1.0,8.0,0,0,,
completions_claude/completion_L_t1.0_9.v,claude,L,1.0,9.0,0,0,,
completions_claude/completion_L_t1.0_10.v,claude,L,1.0,10.0,1,1,325.0,0.442368
completions_claude/completion_L_t1.0_11.v,claude,L,1.0,11.0,1,0,,
completions_claude/completion_L_t1.0_12.v,claude,L,1.0,12.0,1,0,,
completions_claude/completion_L_t1.0_13.v,claude,L,1.0,13.0,0,0,,
completions_claude/completion_L_t1.0_14.v,claude,L,1.0,14.0,1,1,317.0,4.866048
completions_claude/completion_L_t1.0_15.v,claude,L,1.0,15.0,1,1,343.0,23.986176
completions_claude/completion_L_t1.0_16.v,claude,L,1.0,16.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_17.v,claude,L,1.0,17.0,1,1,337.0,
completions_claude/completion_L_t1.0_18.v,claude,L,1.0,18.0,1,1,1094.0,52.985856
completions_claude/completion_L_t1.0_19.v,claude,L,1.0,19.0,1,1,321.0,
completions_claude/completion_L_t1.0_20.v,claude,L,1.0,20.0,1,1,335.0,2101.002208
completions_claude/completion_L_t1.0_21.v,claude,L,1.0,21.0,1,1,307.0,
completions_claude/completion_L_t1.0_22.v,claude,L,1.0,22.0,0,0,,
completions_claude/completion_L_t1.0_23.v,claude,L,1.0,23.0,1,1,341.0,526.270468
completions_claude/completion_L_t1.0_24.v,claude,L,1.0,24.0,1,1,481.0,495.3047
completions_claude/completion_L_t1.0_25.v,claude,L,1.0,25.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_26.v,claude,L,1.0,26.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_27.v,claude,L,1.0,27.0,0,0,,
completions_claude/completion_L_t1.0_28.v,claude,L,1.0,28.0,1,1,1098.0,627.376131
completions_claude/completion_L_t1.0_29.v,claude,L,1.0,29.0,1,1,315.0,65.372159
completions_claude/completion_L_t1.0_30.v,claude,L,1.0,30.0,0,0,,
completions_claude/completion_L_t1.0_31.v,claude,L,1.0,31.0,1,1,401.0,686.505975
completions_claude/completion_L_t1.0_32.v,claude,L,1.0,32.0,0,0,,
completions_claude/completion_L_t1.0_33.v,claude,L,1.0,33.0,1,1,317.0,39.07584
completions_claude/completion_L_t1.0_34.v,claude,L,1.0,34.0,1,1,321.0,0.0
completions_claude/completion_L_t1.0_35.v,claude,L,1.0,35.0,1,1,321.0,60.063743
completions_claude/completion_L_t1.0_36.v,claude,L,1.0,36.0,1,1,1091.0,109.707264
completions_claude/completion_L_t1.0_37.v,claude,L,1.0,37.0,1,1,313.0,
completions_claude/completion_L_t1.0_38.v,claude,L,1.0,38.0,1,1,311.0,16.367616
completions_claude/completion_L_t1.0_39.v,claude,L,1.0,39.0,1,1,327.0,48590.635672
completions_claude/completion_L_t1.0_40.v,claude,L,1.0,40.0,1,1,316.0,28.75392
completions_claude/completion_L_t1.0_41.v,claude,L,1.0,41.0,1,1,340.0,1.523712
completions_claude/completion_L_t1.0_42.v,claude,L,1.0,42.0,0,0,,
completions_claude/completion_L_t1.0_43.v,claude,L,1.0,43.0,0,0,,
completions_claude/completion_L_t1.0_44.v,claude,L,1.0,44.0,1,0,,
completions_claude/completion_L_t1.0_45.v,claude,L,1.0,45.0,1,1,1095.0,45.072385
completions_claude/completion_L_t1.0_46.v,claude,L,1.0,46.0,1,1,1095.0,98.107393
completions_claude/completion_L_t1.0_47.v,claude,L,1.0,47.0,0,0,,
completions_claude/completion_L_t1.0_48.v,claude,L,1.0,48.0,1,1,329.0,18.333696
completions_claude/completion_L_t1.0_49.v,claude,L,1.0,49.0,1,1,320.0,27.869184
completions_claude/completion_L_t1.0_50.v,claude,L,1.0,50.0,0,0,,
completions_claude/completion_L_t1.0_51.v,claude,L,1.0,51.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_52.v,claude,L,1.0,52.0,0,0,,
completions_claude/completion_L_t1.0_53.v,claude,L,1.0,53.0,0,0,,
completions_claude/completion_L_t1.0_54.v,claude,L,1.0,54.0,1,1,305.0,122.093567
completions_claude/completion_L_t1.0_55.v,claude,L,1.0,55.0,1,0,,
completions_claude/completion_L_t1.0_56.v,claude,L,1.0,56.0,1,1,333.0,66.10944
completions_claude/completion_L_t1.0_57.v,claude,L,1.0,57.0,1,1,321.0,0.0
completions_claude/completion_L_t1.0_58.v,claude,L,1.0,58.0,1,1,336.0,94.715902
completions_claude/completion_L_t1.0_59.v,claude,L,1.0,59.0,1,0,,
completions_claude/completion_L_t1.0_60.v,claude,L,1.0,60.0,1,1,500.0,14.7456
completions_claude/completion_L_t1.0_61.v,claude,L,1.0,61.0,1,1,315.0,373.456897
completions_claude/completion_L_t1.0_62.v,claude,L,1.0,62.0,1,1,1098.0,360.480768
completions_claude/completion_L_t1.0_63.v,claude,L,1.0,63.0,0,0,,
completions_claude/completion_L_t1.0_64.v,claude,L,1.0,64.0,0,0,,
completions_claude/completion_L_t1.0_65.v,claude,L,1.0,65.0,0,0,,
completions_claude/completion_L_t1.0_66.v,claude,L,1.0,66.0,1,1,500.0,1052.344325
completions_claude/completion_L_t1.0_67.v,claude,L,1.0,67.0,1,1,342.0,30.818304
completions_claude/completion_L_t1.0_68.v,claude,L,1.0,68.0,1,1,502.0,297.320447
completions_claude/completion_L_t1.0_69.v,claude,L,1.0,69.0,1,1,1094.0,86.605824
completions_claude/completion_L_t1.0_70.v,claude,L,1.0,70.0,1,1,317.0,0.442368
completions_claude/completion_L_t1.0_71.v,claude,L,1.0,71.0,1,1,341.0,12.926976
completions_claude/completion_L_t1.0_72.v,claude,L,1.0,72.0,0,0,,
completions_claude/completion_L_t1.0_73.v,claude,L,1.0,73.0,1,1,321.0,
completions_claude/completion_L_t1.0_74.v,claude,L,1.0,74.0,1,1,323.0,1309.55675
completions_claude/completion_L_t1.0_75.v,claude,L,1.0,75.0,1,1,315.0,10.371072
completions_claude/completion_L_t1.0_76.v,claude,L,1.0,76.0,1,1,1094.0,0.0
completions_claude/completion_L_t1.0_77.v,claude,L,1.0,77.0,1,1,500.0,11.649024
completions_claude/completion_L_t1.0_78.v,claude,L,1.0,78.0,1,1,365.0,
completions_claude/completion_L_t1.0_79.v,claude,L,1.0,79.0,1,1,311.0,67.436543
completions_claude/completion_L_t1.0_80.v,claude,L,1.0,80.0,1,0,,
completions_claude/completion_L_t1.0_81.v,claude,L,1.0,81.0,0,0,,
completions_claude/completion_L_t1.0_82.v,claude,L,1.0,82.0,1,1,1095.0,100.319232
completions_claude/completion_L_t1.0_83.v,claude,L,1.0,83.0,1,1,322.0,81.395711
completions_claude/completion_L_t1.0_84.v,claude,L,1.0,84.0,1,1,323.0,3883.155372
completions_claude/completion_L_t1.0_85.v,claude,L,1.0,85.0,1,0,,
completions_claude/completion_L_t1.0_86.v,claude,L,1.0,86.0,1,1,329.0,64.14336
completions_claude/completion_L_t1.0_87.v,claude,L,1.0,87.0,1,0,,
completions_claude/completion_L_t1.0_88.v,claude,L,1.0,88.0,1,1,327.0,1297.317884
completions_claude/completion_L_t1.0_89.v,claude,L,1.0,89.0,1,1,500.0,1.96608
completions_claude/completion_L_t1.0_90.v,claude,L,1.0,90.0,0,0,,
completions_claude/completion_L_t1.0_91.v,claude,L,1.0,91.0,1,1,319.0,
completions_claude/completion_L_t1.0_92.v,claude,L,1.0,92.0,1,1,1095.0,57.606144
completions_claude/completion_L_t1.0_93.v,claude,L,1.0,93.0,1,1,309.0,
completions_claude/completion_L_t1.0_94.v,claude,L,1.0,94.0,1,1,343.0,23.986176
completions_claude/completion_L_t1.0_95.v,claude,L,1.0,95.0,1,1,325.0,
completions_claude/completion_L_t1.0_96.v,claude,L,1.0,96.0,0,0,,
completions_claude/completion_L_t1.0_97.v,claude,L,1.0,97.0,1,1,339.0,
completions_claude/completion_L_t1.0_98.v,claude,L,1.0,98.0,1,1,1094.0,34.996225
completions_claude/completion_L_t1.0_99.v,claude,L,1.0,99.0,1,1,313.0,
completions_claude/completion_M_t0.1_0.v,claude,M,0.1,0.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_1.v,claude,M,0.1,1.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_2.v,claude,M,0.1,2.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_3.v,claude,M,0.1,3.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_4.v,claude,M,0.1,4.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_5.v,claude,M,0.1,5.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_6.v,claude,M,0.1,6.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_7.v,claude,M,0.1,7.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_8.v,claude,M,0.1,8.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_9.v,claude,M,0.1,9.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_10.v,claude,M,0.1,10.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_11.v,claude,M,0.1,11.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_12.v,claude,M,0.1,12.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_13.v,claude,M,0.1,13.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_14.v,claude,M,0.1,14.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_15.v,claude,M,0.1,15.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_16.v,claude,M,0.1,16.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_17.v,claude,M,0.1,17.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_18.v,claude,M,0.1,18.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_19.v,claude,M,0.1,19.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_20.v,claude,M,0.1,20.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_21.v,claude,M,0.1,21.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_22.v,claude,M,0.1,22.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_23.v,claude,M,0.1,23.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_24.v,claude,M,0.1,24.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_25.v,claude,M,0.1,25.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_26.v,claude,M,0.1,26.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_27.v,claude,M,0.1,27.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_28.v,claude,M,0.1,28.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_29.v,claude,M,0.1,29.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_30.v,claude,M,0.1,30.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_31.v,claude,M,0.1,31.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_32.v,claude,M,0.1,32.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_33.v,claude,M,0.1,33.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_34.v,claude,M,0.1,34.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_35.v,claude,M,0.1,35.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_36.v,claude,M,0.1,36.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_37.v,claude,M,0.1,37.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_38.v,claude,M,0.1,38.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_39.v,claude,M,0.1,39.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_40.v,claude,M,0.1,40.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_41.v,claude,M,0.1,41.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_42.v,claude,M,0.1,42.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_43.v,claude,M,0.1,43.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_44.v,claude,M,0.1,44.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_45.v,claude,M,0.1,45.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_46.v,claude,M,0.1,46.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_47.v,claude,M,0.1,47.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_48.v,claude,M,0.1,48.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_49.v,claude,M,0.1,49.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_50.v,claude,M,0.1,50.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_51.v,claude,M,0.1,51.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_52.v,claude,M,0.1,52.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_53.v,claude,M,0.1,53.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_54.v,claude,M,0.1,54.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_55.v,claude,M,0.1,55.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_56.v,claude,M,0.1,56.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_57.v,claude,M,0.1,57.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_58.v,claude,M,0.1,58.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_59.v,claude,M,0.1,59.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_60.v,claude,M,0.1,60.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_61.v,claude,M,0.1,61.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_62.v,claude,M,0.1,62.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_63.v,claude,M,0.1,63.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_64.v,claude,M,0.1,64.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_65.v,claude,M,0.1,65.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_66.v,claude,M,0.1,66.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_67.v,claude,M,0.1,67.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_68.v,claude,M,0.1,68.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_69.v,claude,M,0.1,69.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_70.v,claude,M,0.1,70.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_71.v,claude,M,0.1,71.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_72.v,claude,M,0.1,72.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_73.v,claude,M,0.1,73.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_74.v,claude,M,0.1,74.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_75.v,claude,M,0.1,75.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_76.v,claude,M,0.1,76.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_77.v,claude,M,0.1,77.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_78.v,claude,M,0.1,78.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_79.v,claude,M,0.1,79.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_80.v,claude,M,0.1,80.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_81.v,claude,M,0.1,81.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_82.v,claude,M,0.1,82.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_83.v,claude,M,0.1,83.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_84.v,claude,M,0.1,84.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_85.v,claude,M,0.1,85.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_86.v,claude,M,0.1,86.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_87.v,claude,M,0.1,87.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_88.v,claude,M,0.1,88.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_89.v,claude,M,0.1,89.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_90.v,claude,M,0.1,90.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_91.v,claude,M,0.1,91.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_92.v,claude,M,0.1,92.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_93.v,claude,M,0.1,93.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_94.v,claude,M,0.1,94.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_95.v,claude,M,0.1,95.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_96.v,claude,M,0.1,96.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_97.v,claude,M,0.1,97.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_98.v,claude,M,0.1,98.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.1_99.v,claude,M,0.1,99.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_0.v,claude,M,0.3,0.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_1.v,claude,M,0.3,1.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_2.v,claude,M,0.3,2.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_3.v,claude,M,0.3,3.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_4.v,claude,M,0.3,4.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_5.v,claude,M,0.3,5.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_6.v,claude,M,0.3,6.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_7.v,claude,M,0.3,7.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_8.v,claude,M,0.3,8.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_9.v,claude,M,0.3,9.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_10.v,claude,M,0.3,10.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_11.v,claude,M,0.3,11.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_12.v,claude,M,0.3,12.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_13.v,claude,M,0.3,13.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_14.v,claude,M,0.3,14.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_15.v,claude,M,0.3,15.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_16.v,claude,M,0.3,16.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_17.v,claude,M,0.3,17.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_18.v,claude,M,0.3,18.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_19.v,claude,M,0.3,19.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_20.v,claude,M,0.3,20.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_21.v,claude,M,0.3,21.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_22.v,claude,M,0.3,22.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_23.v,claude,M,0.3,23.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_24.v,claude,M,0.3,24.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_25.v,claude,M,0.3,25.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_26.v,claude,M,0.3,26.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_27.v,claude,M,0.3,27.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_28.v,claude,M,0.3,28.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_29.v,claude,M,0.3,29.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_30.v,claude,M,0.3,30.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_31.v,claude,M,0.3,31.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_32.v,claude,M,0.3,32.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_33.v,claude,M,0.3,33.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_34.v,claude,M,0.3,34.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_35.v,claude,M,0.3,35.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_36.v,claude,M,0.3,36.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_37.v,claude,M,0.3,37.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_38.v,claude,M,0.3,38.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_39.v,claude,M,0.3,39.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_40.v,claude,M,0.3,40.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_41.v,claude,M,0.3,41.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_42.v,claude,M,0.3,42.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_43.v,claude,M,0.3,43.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_44.v,claude,M,0.3,44.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_45.v,claude,M,0.3,45.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_46.v,claude,M,0.3,46.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_47.v,claude,M,0.3,47.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_48.v,claude,M,0.3,48.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_49.v,claude,M,0.3,49.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_50.v,claude,M,0.3,50.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_51.v,claude,M,0.3,51.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_52.v,claude,M,0.3,52.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_53.v,claude,M,0.3,53.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_54.v,claude,M,0.3,54.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_55.v,claude,M,0.3,55.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_56.v,claude,M,0.3,56.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_57.v,claude,M,0.3,57.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_58.v,claude,M,0.3,58.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_59.v,claude,M,0.3,59.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_60.v,claude,M,0.3,60.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_61.v,claude,M,0.3,61.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_62.v,claude,M,0.3,62.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_63.v,claude,M,0.3,63.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_64.v,claude,M,0.3,64.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_65.v,claude,M,0.3,65.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_66.v,claude,M,0.3,66.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_67.v,claude,M,0.3,67.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_68.v,claude,M,0.3,68.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_69.v,claude,M,0.3,69.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_70.v,claude,M,0.3,70.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_71.v,claude,M,0.3,71.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_72.v,claude,M,0.3,72.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_73.v,claude,M,0.3,73.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_74.v,claude,M,0.3,74.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_75.v,claude,M,0.3,75.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_76.v,claude,M,0.3,76.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_77.v,claude,M,0.3,77.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_78.v,claude,M,0.3,78.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_79.v,claude,M,0.3,79.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_80.v,claude,M,0.3,80.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_81.v,claude,M,0.3,81.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_82.v,claude,M,0.3,82.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_83.v,claude,M,0.3,83.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_84.v,claude,M,0.3,84.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_85.v,claude,M,0.3,85.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_86.v,claude,M,0.3,86.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_87.v,claude,M,0.3,87.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_88.v,claude,M,0.3,88.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_89.v,claude,M,0.3,89.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_90.v,claude,M,0.3,90.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_91.v,claude,M,0.3,91.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_92.v,claude,M,0.3,92.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_93.v,claude,M,0.3,93.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_94.v,claude,M,0.3,94.0,1,1,0.0,9.09312
completions_claude/completion_M_t0.3_95.v,claude,M,0.3,95.0,1,1,0.0,9.09312
